theta,phi,radius, strengths
1.3264502315156903,2.6878070480712677,133,10258
1.3264502315156903,2.6529004630313806,136,9657
1.3264502315156903,2.6179938779914944,138,9306
1.3264502315156903,2.5830872929516078,140,8929
1.3264502315156903,2.548180707911721,143,8421
1.3264502315156903,2.5132741228718345,147,7815
1.3264502315156903,2.478367537831948,151,7345
1.3264502315156903,2.443460952792061,156,6783
1.3264502315156903,2.4085543677521746,160,6433
1.3264502315156903,2.3736477827122884,165,4045
1.3264502315156903,2.3387411976724013,171,3818
1.3264502315156903,2.303834612632515,177,3604
1.3264502315156903,2.2689280275926285,186,3135
1.3264502315156903,2.234021442552742,195,2777
1.3264502315156903,2.199114857512855,206,3013
1.3264502315156903,2.1642082724729685,208,3602
1.3264502315156903,2.129301687433082,202,4307
1.3264502315156903,2.0943951023931953,198,4455
1.3264502315156903,2.0594885173533086,190,4911
1.3264502315156903,2.0245819323134224,184,5232
1.3264502315156903,1.9896753472735356,181,5531
1.3264502315156903,1.9547687622336491,178,5716
1.3264502315156903,1.9198621771937625,175,5990
1.3264502315156903,1.8849555921538759,173,6246
1.3264502315156903,1.8500490071139892,172,6236
1.3264502315156903,1.8151424220741028,169,6551
1.3264502315156903,1.780235837034216,168,6750
1.3264502315156903,1.7453292519943295,165,6957
1.3264502315156903,1.710422666954443,164,7124
1.3264502315156903,1.6755160819145563,162,7325
1.3264502315156903,1.6406094968746698,162,7536
1.3264502315156903,1.605702911834783,158,7647
1.3264502315156903,1.5707963267948966,149,10477
1.3264502315156903,1.53588974175501,148,12970
1.3264502315156903,1.5009831567151233,148,13095
1.3264502315156903,1.4660765716752369,148,11098
1.3264502315156903,1.43116998663535,149,9161
1.3264502315156903,1.3962634015954636,149,8659
1.3264502315156903,1.361356816555577,150,8226
1.3264502315156903,1.3264502315156903,151,7885
1.3264502315156903,1.2915436464758039,153,7632
1.3264502315156903,1.2566370614359172,154,7296
1.3264502315156903,1.2217304763960306,156,7030
1.3264502315156903,1.1868238913561442,158,6731
